-0.626, -0.170, -1.229
-0.178, 0.155, -0.898
-0.375, -0.217, -0.885
-0.299, -0.240, -0.816
-0.573, 0.060, -1.067
-0.207, 0.387, -0.974
-0.338, 0.379, -0.861
-0.301, 0.021, -0.946
-0.479, 0.044, -1.088
-0.474, -0.041, -0.835
-0.281, 0.139, -0.989
-0.385, -0.221, -0.946
-0.471, -0.018, -0.831
0.135, -0.267, -0.976
-0.299, 0.113, -0.510
-0.572, 0.128, -0.888
-0.119, 0.175, -1.097
-0.417, 0.093, -0.858
0.002, 0.025, -1.296
-0.230, 0.124, -0.622
-0.666, -0.025, -0.898
-0.228, 0.097, -0.932
-0.442, 0.048, -0.911
-0.488, 0.246, -0.847
-0.706, -0.650, -1.584
-0.440, -0.208, -0.971
-0.129, 0.536, -1.570
0.321, 0.073, -0.858
0.206, 0.030, -0.897
-0.298, 0.226, -1.066
-0.319, 0.302, -0.836
-0.343, 0.402, -0.932
-0.724, -0.213, -1.607
-0.554, 0.219, -0.767
-0.664, 0.366, -0.994
-0.031, -0.544, -0.798
-0.597, -0.106, -0.845
-0.025, -0.287, -1.019
-0.246, 0.069, -0.346
-0.874, 0.102, -1.140
-0.705, 0.463, -1.388
-0.642, -0.197, -0.550
-0.368, 0.250, -1.184
-0.692, 0.068, -0.670
-0.657, 0.140, -1.002
-0.531, 0.027, -0.920
-0.462, 0.005, -0.709
-0.352, -0.040, -0.919
-0.415, 0.122, -0.914
-0.429, 0.000, -0.852
-0.435, -0.086, -0.869
-0.427, -0.043, -0.908
-0.442, -0.031, -0.904
-0.427, -0.038, -0.909
-0.419, -0.017, -0.907
-0.425, -0.020, -0.909
-0.421, -0.017, -0.915
-0.428, -0.021, -0.906
-0.414, -0.015, -0.913
-0.423, -0.033, -0.901
-0.436, -0.041, -0.909
-0.428, -0.031, -0.892
-0.357, 0.106, -0.966
-0.405, 0.002, -0.908
-0.323, 0.151, -0.830
-0.405, -0.085, -1.073
-0.465, 0.002, -0.864
-0.651, 0.016, -1.344
-0.578, 0.031, -0.816
-0.543, 0.091, -1.144
-0.297, 0.136, -0.935
-0.557, 0.032, -0.831
-0.154, 0.242, -1.174
-0.481, -0.110, -0.795
-0.531, 0.071, -0.814
-0.081, 0.212, -1.260
-0.571, -0.029, -0.627
-0.583, -0.213, -1.121
