0.019, 0.007, -1.007
0.020, 0.009, -1.002
0.019, 0.008, -1.002
0.018, 0.004, -1.003
0.018, 0.006, -1.003
0.018, 0.009, -1.002
0.016, 0.002, -0.997
0.016, 0.000, -1.002
0.020, 0.006, -1.003
0.021, 0.007, -1.003
0.022, 0.007, -1.000
0.016, 0.005, -1.012
0.016, 0.008, -0.999
0.018, 0.006, -1.006
0.026, 0.004, -1.003
0.023, 0.012, -1.004
0.016, 0.005, -1.006
0.014, 0.003, -1.002
0.019, 0.003, -0.999
0.022, 0.005, -1.003
0.021, 0.011, -1.005
0.019, 0.008, -1.006
0.023, 0.013, -1.004
0.016, -0.001, -1.004
0.016, 0.006, -1.008
0.020, 0.006, -1.007
0.019, 0.002, -1.006
0.020, 0.004, -1.003
0.018, 0.002, -1.000
0.017, 0.003, -1.007
0.019, 0.006, -1.006
0.019, 0.005, -1.002
0.022, -0.001, -1.005
0.020, 0.004, -1.003
