-0.099, -0.089, -0.629
-0.656, -0.078, -1.179
-0.494, -0.066, -0.806
0.148, 0.150, -0.835
-0.272, 0.082, -0.922
-0.843, -0.031, -0.866
-0.391, 0.179, -1.259
-0.558, -0.135, -0.554
0.098, -0.187, -1.153
-0.600, -0.041, -0.386
-0.432, -0.027, -0.635
-0.567, 0.159, -1.093
-0.461, 0.059, -0.887
-0.666, -0.063, -0.764
-0.778, -0.137, -0.805
-0.598, 0.075, -0.977
-0.555, -0.076, -0.706
-0.299, 0.835, -1.037
-1.001, -0.048, -1.281
-0.201, 0.395, -1.253
-0.523, 0.016, -0.864
-0.238, -0.347, -1.200
-0.336, 0.065, -0.607
-0.565, 0.126, -1.067
-0.443, -0.202, -0.732
-0.680, -0.357, -1.022
-0.347, -0.039, -0.722
-0.604, -0.039, -0.720
-0.965, 0.099, -1.109
-0.091, 0.334, -1.042
-0.335, 0.125, -0.983
-0.251, -0.605, -0.736
-0.600, -0.156, -0.468
-0.570, 0.369, -1.032
-0.353, 0.222, -0.799
-0.475, -0.037, -0.736
-0.738, -0.142, -1.292
-0.497, 0.107, -0.378
-0.162, 0.471, -0.793
-0.554, -0.047, -0.942
-0.383, -0.185, -1.026
-0.431, -0.122, -0.930
-0.450, -0.000, -0.942
-0.464, -0.019, -0.909
-0.465, -0.019, -0.917
-0.450, 0.024, -0.892
-0.449, 0.078, -0.955
-0.479, -0.098, -1.029
-0.461, -0.056, -0.932
-0.523, 0.010, -0.875
-0.384, 0.184, -1.140
-0.483, -0.058, -1.286
-0.396, 0.038, -0.905
-0.437, -0.065, -0.955
-0.426, -0.058, -0.911
-0.413, 0.018, -0.920
-0.422, 0.006, -0.903
-0.411, -0.003, -0.923
-0.413, -0.006, -0.899
-0.440, -0.007, -0.923
-0.425, 0.001, -0.911
-0.438, 0.006, -0.914
-0.416, 0.002, -0.865
-0.448, -0.001, -0.911
-0.440, -0.008, -0.928
-0.410, 0.012, -0.905
-0.421, 0.004, -0.923
-0.420, -0.001, -0.928
-0.408, 0.009, -0.907
-0.423, -0.002, -0.918
-0.425, -0.006, -0.911
-0.455, -0.029, -0.908
-0.407, 0.063, -0.919
