-0.012,-0.011,-0.992
-0.012,-0.008,-0.992
-0.01,-0.011,-0.988
-0.011,-0.008,-0.993
-0.017,-0.01,-0.988
-0.019,-0.01,-0.992
-0.018,-0.009,-0.987
-0.015,-0.01,-0.995
-0.016,-0.012,-0.997
-0.015,-0.009,-0.998
-0.011,-0.014,-0.987
-0.011,-0.01,-0.993
-0.013,-0.01,-0.997
-0.012,-0.014,-0.995
-0.015,-0.01,-0.991
-0.017,-0.009,-0.995
-0.016,-0.006,-0.993
-0.012,-0.009,-0.997
-0.014,-0.005,-0.994
-0.012,-0.009,-0.996
-0.018,-0.01,-0.989
-0.014,-0.016,-0.995
-0.015,-0.011,-0.993
-0.012,-0.014,-0.991
-0.013,-0.013,-1
-0.012,-0.012,-0.998
-0.014,-0.011,-0.996
-0.012,-0.011,-0.997
-0.013,-0.012,-0.999
-0.013,-0.01,-0.994
-0.013,-0.009,-0.989
-0.011,-0.009,-0.99
-0.01,-0.011,-0.989
-0.011,-0.009,-0.992
-0.01,-0.007,-0.989
-0.016,-0.011,-0.995
-0.014,-0.009,-1.002
-0.016,-0.01,-0.988
-0.009,-0.014,-0.989
-0.015,-0.01,-0.986
-0.016,-0.012,-0.989
-0.015,-0.012,-0.986
-0.014,-0.014,-0.993
-0.011,-0.011,-0.989
-0.012,-0.012,-0.991
-0.011,-0.012,-0.995
-0.013,-0.011,-1
-0.009,-0.012,-0.998
-0.015,-0.009,-0.993
-0.014,-0.008,-0.997
-0.019,-0.01,-0.993
-0.016,-0.009,-0.994
-0.01,-0.011,-0.986
-0.016,-0.011,-0.991
-0.016,-0.013,-0.997
-0.014,-0.009,-0.994
-0.011,-0.012,-0.995
-0.011,-0.012,-0.996
-0.013,-0.015,-0.992
-0.016,-0.013,-0.995
-0.008,-0.009,-0.994
-0.015,-0.01,-0.998
-0.011,-0.013,-0.993
-0.013,-0.011,-0.994
-0.014,-0.011,-0.995
-0.018,-0.013,-0.988
-0.014,-0.006,-1
-0.016,-0.007,-0.993
-0.016,-0.009,-0.991
-0.017,-0.012,-0.993
-0.015,-0.011,-0.988
-0.013,-0.01,-0.997
-0.016,-0.013,-0.992
-0.011,-0.014,-0.995
-0.007,-0.014,-0.996
-0.011,-0.009,-0.997
-0.017,-0.008,-0.997
-0.014,-0.01,-0.986
-0.019,-0.011,-1.001
-0.016,-0.01,-0.994
-0.013,-0.01,-0.997
-0.013,-0.007,-0.993
-0.016,-0.012,-1.001
-0.011,-0.008,-0.993
-0.012,-0.01,-0.992
-0.014,-0.013,-0.989
-0.01,-0.009,-0.993
-0.014,-0.01,-0.989
