0.017, -0.358, -0.866
-0.037, -0.316, -0.912
-0.010, -0.302, -0.959
-0.071, -0.189, -0.957
-0.060, -0.164, -0.964
-0.034, -0.104, -1.000
-0.026, -0.116, -0.945
0.048, -0.181, -0.957
0.065, -0.094, -1.012
0.093, -0.054, -0.985
0.197, -0.035, -1.046
0.231, 0.000, -0.997
0.293, -0.028, -0.917
0.291, 0.173, -1.025
0.239, 0.112, -1.009
0.259, 0.002, -1.032
0.261, -0.066, -0.924
0.260, 0.005, -0.907
0.247, 0.094, -0.896
0.213, 0.101, -0.891
0.462, 0.090, -1.121
0.567, 0.259, -0.711
0.644, -0.136, -0.923
0.521, 0.101, -0.874
0.449, 0.136, -0.826
0.502, 0.043, -0.881
0.529, 0.061, -0.903
0.516, 0.101, -0.881
0.482, 0.127, -0.869
0.375, 0.099, -0.893
0.376, 0.239, -0.823
0.318, -0.004, -0.987
0.502, -0.037, -0.732
0.627, -0.119, -1.086
0.432, -0.047, -0.694
0.532, -0.044, -0.884
0.524, -0.088, -0.945
0.522, -0.096, -0.777
0.592, 0.035, -0.932
0.316, 0.174, -0.974
0.395, 0.916, -0.866
1.120, 0.054, -1.080
0.833, -0.304, -0.184
0.673, -1.126, -0.645
0.663, 0.164, -1.181
0.613, 0.150, -0.887
0.524, 0.310, -1.131
0.289, 0.410, -0.728
0.455, 0.141, -0.327
1.149, -0.131, -1.311
0.460, -0.499, -0.697
0.517, -0.243, -0.864
0.351, -0.084, -0.540
0.319, 0.328, -0.864
0.519, 0.407, -1.176
0.540, 0.137, -0.931
0.468, -0.029, -0.650
0.579, -0.523, -0.901
0.784, 0.152, -0.894
0.533, 0.051, -0.770
0.348, 0.146, -0.761
0.551, 0.030, -0.848
0.575, 0.268, -0.962
0.465, 0.170, -0.854
