-0.412, -0.029, -0.896
-0.424, 0.056, -0.958
-0.442, 0.050, -0.887
-0.450, 0.088, -0.901
-0.393, 0.076, -0.863
-0.435, -0.081, -0.899
-0.429, 0.010, -0.845
-0.308, -0.036, -0.787
-0.311, -0.002, -0.778
-0.413, 0.024, -0.948
-0.358, 0.032, -0.944
-0.433, 0.052, -0.780
-0.270, 0.125, -0.764
-0.503, 0.070, -1.101
-0.329, 0.168, -0.904
-0.377, 0.044, -0.806
-0.445, -0.016, -0.885
-0.439, -0.010, -0.892
-0.431, -0.016, -0.920
-0.419, -0.006, -0.909
-0.458, -0.022, -0.939
-0.426, -0.005, -0.960
-0.401, 0.017, -0.955
-0.334, 0.142, -0.994
-0.429, 0.124, -0.943
-0.299, -0.116, -1.086
-0.341, -0.088, -0.793
-0.436, -0.088, -0.903
-0.279, 0.078, -0.890
-0.313, 0.020, -1.167
-0.383, 0.211, -0.960
-0.442, -0.164, -0.939
-0.391, -0.151, -0.808
-0.441, -0.091, -0.972
-0.440, 0.002, -0.922
-0.384, -0.020, -0.900
-0.373, 0.041, -0.944
-0.356, 0.087, -0.953
-0.379, 0.022, -0.930
-0.440, 0.025, -0.937
-0.514, -0.055, -0.924
-0.478, -0.039, -0.898
-0.482, -0.064, -0.910
-0.490, -0.014, -0.884
-0.484, -0.007, -0.889
-0.486, -0.008, -0.902
-0.473, -0.027, -0.909
-0.455, -0.009, -0.908
-0.399, -0.122, -0.726
-0.507, -0.010, -0.743
-0.643, -0.360, -0.996
-0.440, -0.026, -0.648
-0.585, 0.088, -0.663
-0.517, -0.653, -0.966
-0.707, -0.094, -0.882
0.526, 0.164, -0.697
-0.252, -0.070, -0.875
-0.650, 0.132, -1.064
-0.545, -0.021, -0.316
-0.870, -0.230, -0.871
-1.011, -0.631, -1.411
-0.273, 0.096, -0.494
-0.005, -0.183, -0.586
-0.716, -0.114, -0.911
-0.374, -0.506, -1.379
-0.145, -0.065, -0.327
-0.542, 0.029, -0.677
-0.697, -0.270, -1.429
-0.629, -0.149, -0.609
0.220, 0.239, -0.683
-0.540, -0.108, -1.052
-0.883, 0.220, -1.220
-0.404, -0.125, -0.549
-0.607, -0.240, -0.770
-0.055, 0.594, -1.002
-0.736, 0.021, -0.688
-0.279, 0.169, -1.231
-0.228, -0.020, -0.940
-0.455, -0.188, -1.031
-0.552, -0.063, -0.977
-0.462, 0.005, -0.934
-0.489, -0.061, -0.903
-0.446, -0.007, -0.911
-0.441, -0.011, -0.900
